,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,136,helpful,c4-7074-046079,0,1,17.094999313354492,0.09507814,0.9049219,http://m.greenmedinfo.com/disease/anemia-iron-deficiency
1,136,helpful,c4-6848-068796,0,1,16.787900924682617,0.30090916,0.69909084,https://www.healthboards.com/boards/showthread.php?p=2099814&highlight=light+anemia
2,136,helpful,c4-6627-119475,0,1,16.738800048828125,0.03049599,0.969504,https://www.homeremedies.io/anemia-treatment/
3,136,helpful,c4-1297-077675,0,1,16.700000762939453,0.017178979,0.982821,https://www.thefreelibrary.com/Comparative+study+of+iron+supplements+in+South+Indian+antenatal+women+...-a0467656264
4,136,helpful,c4-6573-042249,0,1,16.693599700927734,0.0059832106,0.99401677,https://www.homeremediesblog.com/home-remedies-to-treat-anemia/
5,136,helpful,c4-1892-043274,0,1,16.653400421142578,0.09597682,0.9040232,http://ggettware.cf/kage/rbc-count-in-iron-deficiency-anemia-levels-hyx.php
6,136,helpful,c4-2023-056981,0,1,16.628999710083008,0.26624936,0.7337506,https://www.targetwoman.com/articles/iron-deficiency-anemia.html
7,136,helpful,c4-1430-074097,0,1,16.62470054626465,0.15003113,0.84996885,https://www.vidanthealth.com/Services-Treatments/Conditions/Children-Anemia-in-pregnancy
8,136,helpful,c4-0077-020382,0,1,16.620500564575195,0.031833436,0.9681666,http://medical-dictionary.thefreedictionary.com/anemia+of+pregnancy
9,136,helpful,c4-5208-068933,0,1,16.584400177001953,0.09631722,0.90368277,https://ad-astra.ro/2016/05/21/anemia-by-vitamin-b12-and-latent-iron-deficiency/
10,136,helpful,c4-4619-000210,0,1,16.568899154663086,0.07414065,0.92585933,https://www.babycenter.com/0_iron-deficiency-anemia-in-pregnancy_10414720.bc
11,136,helpful,c4-6956-099693,0,0,16.567899703979492,0.7667376,0.23326243,https://www.dhgw.nl/19_04_15_42077_iron_screening.html
12,136,helpful,c4-5739-140315,0,0,16.56290054321289,0.96914154,0.03085842,https://flo.health/menstrual-cycle/health/symptoms-and-diseases/iron-deficiency-anemia-and-periods
13,136,helpful,c4-6910-039202,0,1,16.54450035095215,0.39691445,0.6030856,https://www.babycenter.com/0_i-have-iron-deficiency-anemia-how-will-it-affect-my-baby_10414721.bc
14,136,helpful,c4-0176-079820,0,1,16.528099060058594,0.06838777,0.9316122,http://www.ijhonline.org/article.asp?issn=2072-8069;year=2016;volume=5;issue=2;spage=183;epage=186;aulast=Jassim
15,136,helpful,c4-1927-015539,0,1,16.52809715270996,0.06838777,0.9316122,http://www.ijhonline.org/article.asp?issn=2072-8069;year=2016;volume=5;issue=2;spage=183;epage=186;aulast=Jassim;type=3
16,136,helpful,c4-7129-145840,0,0,16.517200469970703,0.6377858,0.36221418,http://www.whatismedicalinsurancebilling.org/2016/09/icd-code-anemia-hemolytic-anemia.html
17,136,helpful,c4-6631-081843,0,1,16.50909996032715,0.08465755,0.9153424,https://health.howstuffworks.com/wellness/food-nutrition/facts/why-does-anemia-make-people-want-to-crunch-on-ice-1.htm
