,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,133,helpful,c4-5168-121413,0,1,7.468999862670898,0.048840135,0.9511599,http://healthnbeauty.co/diet-and-exercise-plan-for-depression/
1,133,helpful,c4-5707-120670,0,1,7.461100101470947,0.07539118,0.9246088,https://www.newtreatmentsfordepression.net/depression-tag/mental-health-foundation
2,133,helpful,c4-3094-016871,0,0,7.460400104522705,0.7762657,0.22373429,http://seriousgamesfestival.com/exercise-and-depression.html
3,133,helpful,c4-5578-101859,0,1,7.451000213623047,0.09037611,0.9096239,http://healthpsych.psy.vanderbilt.edu/HealthPsych/exercise_and_depression.htm
4,133,helpful,c4-3673-075367,0,1,7.444499969482422,0.020179639,0.97982043,http://www.overcoming-depression.com/depression-and-exercise.html
5,133,helpful,c4-5804-028904,0,1,7.440800189971924,0.046965867,0.9530341,https://www.betterhelp.com/advice/depression/what-research-says-about-exercise-and-depression/
6,133,helpful,c4-5877-105020,0,1,7.433599948883057,0.0197803,0.98021966,http://athleteinme.com/ArticleView.aspx?id=271
7,133,helpful,c4-3351-116708,0,1,7.4293999671936035,0.17504054,0.8249594,http://lifeofthedifferentlyabled.com/2017/01/
8,133,helpful,c4-2554-024332,0,1,7.429100036621094,0.008561026,0.991439,http://undepress.net/exercise-and-depression-may-workout-become-a-remedy/
9,133,helpful,c4-7048-139233,0,1,7.428500175476074,0.0076984554,0.9923016,http://www.psychosocial.com/IJPR_17/Evidence_for_Exercise_Therapy_Knapen.html
10,133,helpful,c4-4883-033747,0,1,7.4274001121521,0.034000058,0.9659999,https://www.charlotte-anxiety-and-depression-treatment.com/depressionandexercise.html
11,133,helpful,c4-4369-127002,0,1,7.423600196838379,0.010183737,0.9898163,http://sfn2013.conferencespot.org/55321-sn6-1.225941/t-024-1.226980/13-01-1.226985/13-01-1.226986
12,133,helpful,c4-0394-072161,0,1,7.423399925231934,0.006324689,0.9936753,https://www.healio.com/psychiatry/journals/psycann/2019-1-49-1/%7Bea7409b0-6a47-4a3b-a78d-be4b1c1e9b93%7D/exercise-as-a-nonpharmacological-treatment-for-depression
