,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,111,unhelpful,c4-5896-076370,0,1,13.096500396728516,0.012032266,0.9879677,https://engineeringevil.com/2012/10/08/zinc-supplements-during-pregnancy-may-counteract-damage-from-early-alcohol-exposure/
1,111,unhelpful,c4-2080-057402,0,1,13.080699920654297,0.005323432,0.9946766,https://sciencematters.io/articles/201612000008
2,111,unhelpful,c4-7092-101953,0,0,13.065799713134766,0.5999574,0.40004256,https://www.drugs.com/pregnancy/zinc-sulfate.html
3,111,unhelpful,c4-4695-011930,0,1,13.039600372314451,0.0137448935,0.98625517,https://www.babymed.com/pregnancy-news/ironzinc-combination-may-be-beneficial-pregnant-women
4,111,unhelpful,c4-2173-141977,0,1,13.03159999847412,0.104357764,0.89564216,http://www.womenshealthdiaries.com/
5,111,unhelpful,c4-5001-018408,0,1,13.031599044799805,0.104357764,0.89564216,http://www.womenshealthdiaries.com/blog/category/health-tips
6,111,unhelpful,c4-7035-088730,0,1,13.031598091125488,0.104357764,0.89564216,http://www.womenshealthdiaries.com/blog/category/all
7,111,unhelpful,c4-2822-049782,0,1,13.020400047302246,0.03276497,0.967235,http://www.womenshealthdiaries.com/blog/category/nutrition
8,111,unhelpful,c4-0630-083250,0,0,13.017000198364258,0.67942894,0.32057106,https://rd.springer.com/article/10.1186%2Fs12884-019-2258-y
9,111,unhelpful,c4-3327-002934,0,0,13.01699924468994,0.6159975,0.3840025,https://link.springer.com/article/10.1186%2Fs12884-019-2258-y
10,111,unhelpful,c4-4042-058857,0,1,13.010000228881836,0.056656018,0.943344,http://www.womenshealthdiaries.com/blog/category/pregnancy
11,111,unhelpful,c4-1631-090981,0,1,13.00629997253418,0.009258639,0.9907414,https://www.mteryti.com/en/nutrition-pregnancy/role-of-vitamins-and-minerals
12,111,unhelpful,c4-2109-000650,0,0,12.994999885559082,0.8810068,0.11899326,https://www.livestrong.com/article/467689-calcium-magnesium-zinc-supplement-safety-during-pregnancy/
13,111,unhelpful,c4-6435-057498,0,1,12.985799789428713,0.015117617,0.9848824,http://www.womenshealthdiaries.com/blog/archives/07-2017
14,111,unhelpful,c4-3547-109507,0,1,12.972000122070312,0.06488152,0.93511844,https://www.momjunction.com/articles/best-zinc-rich-foods-for-your-kid_0091406/
15,111,unhelpful,c4-1084-111246,0,1,12.935199737548828,0.03381286,0.9661872,https://celticnutrition.ie/2016/05/04/the-importance-of-zinc/
16,111,unhelpful,c4-2045-110564,0,1,12.92300033569336,0.008654523,0.9913455,https://adjourna.com/how-zinc-deficiency-affects-the-whole-body/
17,111,unhelpful,c4-4311-012134,0,1,12.907099723815918,0.01158714,0.9884129,https://www.izincg.org/zinc-supplementation-during-pregnancy
18,111,unhelpful,c4-1728-056116,0,1,12.902299880981444,0.011560994,0.988439,https://psmag.com/social-justice/zinc-during-pregnancy-can-reduce-alcohols-ills-3933
19,111,unhelpful,c4-0452-024424,0,1,12.88510036468506,0.0073712734,0.9926287,https://www.hindawi.com/journals/omcl/2011/841749/
20,111,unhelpful,c4-3709-112139,0,1,12.86740016937256,0.36929992,0.63070005,http://drugline.org/drug/medicament/13990/
21,111,unhelpful,c4-3271-068889,0,1,12.843700408935549,0.15218417,0.84781575,http://momhealthcare.com/use-pregnancy-supplement-on-your-path-to-being-parent/
22,111,unhelpful,c4-4528-051063,0,1,12.827699661254885,0.004665794,0.9953342,https://www.healthporter.co.nz/clinicians-zinc-oral-drops-1mg-drop-30ml
23,111,unhelpful,c4-4499-044435,0,1,12.827300071716309,0.0644802,0.9355198,https://www.pregnancystages.net/what-are-the-benefits-zinc-pregnancy/
