,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,150,unhelpful,c4-3455-022635,0,1,13.979599952697754,0.0057688556,0.9942312,https://www.maleinfertilityguide.com/antioxidants-maleinfertility-elevatedspermdnafragmentation
1,150,unhelpful,c4-4633-085823,0,1,13.905500411987305,0.0011265444,0.9988734,https://menfertility.org/effects-of-antioxidants-on-male-fertility/
2,150,unhelpful,c4-0154-076941,0,1,13.87339973449707,0.002299817,0.99770015,http://www.fertileaction.org/learning-center/parenthood-after-cancer/supplements/
3,150,unhelpful,c4-3436-067525,0,1,13.747900009155272,0.004918672,0.9950813,https://human-fertility.com/best-fertility-foods-and-antioxidants/
4,150,unhelpful,c4-3625-123609,0,1,13.742600440979004,0.00179161,0.9982084,https://www.natural-health-for-fertility.com/improving-sperm-motility.html
5,150,unhelpful,c4-1528-005630,0,1,13.738100051879885,0.001939832,0.99806017,https://www.fairhavenhealth.com/fhpro-men?comments_filter=comment_type%3Dreview%26rating%3D3
6,150,unhelpful,c4-3108-136806,0,1,13.738099098205566,0.001939832,0.99806017,https://www.fairhavenhealth.com/fhpro-men?comments_filter=comment_type%3Dreview%26rating%3D2
7,150,unhelpful,c4-4773-085367,0,1,13.73809814453125,0.001939832,0.99806017,https://www.fairhavenhealth.com/fhpro-men?comments_filter=comment_type%3Dreview%26rating%3D1
8,150,unhelpful,c4-6355-065331,0,1,13.723299980163574,0.0013899606,0.99861,https://natural-fertility-info.com/new-research-benefits-of-ubiquinol-for-egg-health.html
9,150,unhelpful,c4-6821-136406,0,1,13.716899871826172,0.002035931,0.99796414,https://menfertility.org/lycopene-tomatoes-and-male-fertility/
10,150,unhelpful,c4-0230-027405,0,1,13.7076997756958,0.0023216016,0.99767846,https://www.fairhavenhealth.com/fhpro-men/comment-page-2
11,150,unhelpful,c4-5208-013832,0,1,13.70300006866455,0.0029452064,0.9970548,https://www.fairhavenhealth.com/fhpro-men?comments_filter=comment_type%3Dreview%26rating%3D5
12,150,unhelpful,c4-1169-010083,0,1,13.70069980621338,0.0024485039,0.9975515,https://www.fairhavenhealth.com/fhpro-men?comments_filter=comment_type%3Dreview%26rating%3D4
13,150,unhelpful,c4-1778-086769,0,1,13.672200202941896,0.0044701244,0.99552995,http://thesupplementreviewsstore.com/shop/supplements-for-womens-health/sexual-health-for-women/fertility-pills-increase-fertility-fertility-blend-supplements-for-women-all-natural-prenatal-vitamin-antioxidants-90-capsules/fertility-pills-increase-fertility-fertility-blend-supplements-for-women-all-natural-prenatal-vitamin-antioxidants-90-capsules/
14,150,unhelpful,c4-1650-048556,0,1,13.649399757385254,0.0034525425,0.9965475,https://www.conceiveeasy.com/get-pregnant/antioxidants-and-male-fertility/
15,150,unhelpful,c4-7108-099042,0,1,13.627300262451172,0.0055028982,0.9944971,https://www.zitawest.com/product/vitafem-boost/
16,150,unhelpful,c4-3425-116506,0,1,13.57800006866455,0.024246272,0.9757538,https://rbej.biomedcentral.com/articles/10.1186/1477-7827-12-112
17,150,unhelpful,c4-6662-133426,0,1,13.57569980621338,0.003377569,0.99662244,https://natural-fertility-info.com/vitamin-e-essential-to-improve-fertility.html
18,150,unhelpful,c4-0143-008105,0,1,13.562199592590332,0.0028434289,0.9971566,https://human-fertility.com/male-fertility-supplement-side-by-side-comparison-table/
19,150,unhelpful,c4-2266-125018,0,1,13.557499885559082,0.0967146,0.9032854,https://chaivf.com/fertility-vitamins-supplements-scam/
20,150,unhelpful,c4-0176-038428,0,1,13.550100326538086,0.0032235503,0.9967764,https://menlivehealthy.com/9-powerful-antioxidants-that-prevent-infertility/
21,150,unhelpful,c4-1295-101600,0,1,13.544400215148926,0.0017339902,0.99826604,https://www.naturescounter.com.au/reproductive-health/
22,150,unhelpful,c4-2340-105954,0,1,13.543700218200684,0.0042239833,0.995776,https://www.ctfertility.com/2017/07/27/female-and-male-fertility-supplements/
23,150,unhelpful,c4-4518-126198,0,1,13.528200149536133,0.003260439,0.99673957,https://www.fertilaidmalaysia.com/products/FH-PRO-for-Men/9
24,150,unhelpful,c4-4572-021620,0,1,13.521900177001951,0.0209625,0.9790375,https://www.verywellfamily.com/fertility-vitamins-and-supplements-helpful-or-scam-4144661
25,150,unhelpful,c4-1119-093916,0,1,13.520999908447266,0.055647288,0.94435275,https://www.fertilix.com/fertilix-supplement-facts.html
26,150,unhelpful,c4-4820-005818,0,1,13.52099895477295,0.03954923,0.96045077,https://fertilix.co.uk/fertilix-supplement-facts.html
27,150,unhelpful,c4-4540-120576,0,1,13.515700340270996,0.0007143383,0.99928564,https://www.fertilaid.com/fertilaid-men-supplement-facts
28,150,unhelpful,c4-0696-002895,0,1,13.512399673461914,0.009476824,0.99052316,http://www.lifechoicesandfertility.com/femalefertsupp.html
29,150,unhelpful,c4-2789-113159,0,1,13.50629997253418,0.009841112,0.99015886,https://www.zitawest.com/product/vitamen-boost/
