,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,109,unhelpful,c4-1097-032993,0,1,10.43589973449707,0.01283276,0.9871673,http://huldaclarkzappers.com/fr/selenium-cancer-treatment-program/
1,109,unhelpful,c4-6285-027772,0,1,10.435898780822754,0.01283276,0.9871673,http://drclark.co/fr/selenium-cancer-treatment-program/
2,109,unhelpful,c4-2811-085535,0,1,10.432299613952637,0.010409224,0.9895908,http://huldaclarkzappers.com/selenium-cancer-treatment-program/
3,109,unhelpful,c4-6339-114446,0,1,10.43229866027832,0.010409224,0.9895908,http://drclark.co/selenium-cancer-treatment-program/
4,109,unhelpful,c4-5767-137281,0,1,10.429800033569336,0.0093048075,0.99069524,http://wildalchemist.blogspot.com/2009/02/mineral-selenium-proves-itself-as.html
5,109,unhelpful,c4-1742-077251,0,1,10.424200057983398,0.011636371,0.9883636,https://jeffreydachmd.com/2014/02/importance-selenium-part-one/
6,109,unhelpful,c4-3335-088017,0,1,10.413200378417969,0.011414287,0.98858565,https://www.naturalnews.com/016446.html
7,109,unhelpful,c4-4276-031860,0,1,10.412099838256836,0.034108836,0.9658911,http://thewallachfiles.com/selenium-and-its-relationship-to-cancer-2/
8,109,unhelpful,c4-4442-099957,0,1,10.41209888458252,0.034108836,0.9658911,http://thewallachfiles.com/selenium-and-its-relationship-to-cancer/
9,109,unhelpful,c4-5701-086338,0,1,10.410099983215332,0.0406883,0.95931166,http://cebp.aacrjournals.org/content/11/7/630.full
10,109,unhelpful,c4-5442-095527,0,1,10.409299850463867,0.012362493,0.9876375,https://jeffreydachmd.com/selenium-metamorphosis-from-toxin-to-essential-mineral/
11,109,unhelpful,c4-0470-001506,0,1,10.40880012512207,0.03570027,0.9642997,https://onetone.earth/scientific-data-on-spring-summer-selenium/
12,109,unhelpful,c4-1220-044004,0,1,10.39799976348877,0.06208357,0.9379164,http://www.fonteine.com/selenium.html
13,109,unhelpful,c4-6529-118958,0,1,10.395299911499023,0.08391488,0.9160851,https://0-bmccancer-biomedcentral-com.brum.beds.ac.uk/articles/10.1186/1471-2407-13-214
14,109,unhelpful,c4-0315-039266,0,1,10.394200325012209,0.012388323,0.9876117,http://meschinohealth.com/article/selenium-supplementation-and-the-prevention-of-colon-cancer/
15,109,unhelpful,c4-1770-113007,0,1,10.393199920654297,0.01122942,0.9887706,https://www.investigatorsreport.com/medical-establishment-wont-tell-breast-cancer/
16,109,unhelpful,c4-4585-074457,0,1,10.392600059509276,0.029435974,0.970564,http://drpasswater.com/nutrition_library/seleniumhealth2.html
17,109,unhelpful,c4-6515-008552,0,1,10.388799667358398,0.00997591,0.9900241,http://truemedmd.com/the-case-for-selenium-part-two/
18,109,unhelpful,c4-3792-006073,0,1,10.387900352478027,0.009113598,0.99088633,http://www.breastcancerstudyandsupport.org/part-i--selenium---feed-white-blood-cells.html
19,109,unhelpful,c4-2674-088494,0,0,10.386500358581545,0.99694175,0.003058266,http://cam-cancer.org/en/selenium-prevention
20,109,unhelpful,c4-0579-125507,0,1,10.38599967956543,0.011948402,0.98805153,http://www.ifoundthecure.com/cancer-and-heart-disease-prevention-with-selenium/
21,109,unhelpful,c4-0195-122858,0,1,10.38259983062744,0.08984298,0.910157,http://drpasswater.com/nutrition_library/preventing_cancer_with_selenium.htm
22,109,unhelpful,c4-2429-013704,0,1,10.381600379943848,0.021032732,0.97896725,https://www.adventisthealthcare.com/health/library/topic/?id=hn-2908005
23,109,unhelpful,c4-5793-015930,0,1,10.37689971923828,0.032944847,0.9670552,https://wholefoodsmagazine.com/columns/vitamin-connection/why-fda-confused-about-selenium-health-claims-part-2/
24,109,unhelpful,c4-0529-033801,0,0,10.375499725341797,0.90199775,0.09800229,https://ww5.komen.org/BreastCancer/Selenium.html
25,109,unhelpful,c4-0597-060376,0,1,10.371299743652344,0.023585448,0.97641456,http://www.bioidenticalhormones101.com/Selenium_Dr_Dach_Part_Two.html
26,109,unhelpful,c4-0324-090009,0,0,10.370200157165527,0.9731339,0.026866103,https://www.cochrane.org/CD005195/GYNAECA_selenium-preventing-cancer
27,109,unhelpful,c4-3334-067147,0,0,10.370199203491213,0.9086901,0.09130989,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184873
28,109,unhelpful,c4-1568-137535,0,1,10.362000465393066,0.0152443405,0.9847557,https://link.springer.com/article/10.1007/s13167-010-0033-2
29,109,unhelpful,c4-4086-115478,0,0,10.361700057983398,0.987645,0.012355048,https://www.rxlist.com/selenium/supplements.htm
30,109,unhelpful,c4-4055-057506,0,1,10.359999656677246,0.16238168,0.83761835,https://ro-journal.biomedcentral.com.preview-live.oscarjournals.springer.com/articles/10.1186/1748-717X-9-125
31,109,unhelpful,c4-1132-140390,0,1,10.355299949645996,0.0240955,0.9759045,https://zhion.com/Supplements/Selenium.html
32,109,unhelpful,c4-0111-060209,0,1,10.354399681091309,0.015303566,0.9846964,https://choosetobehealthy.com/product/selenium-90-tablet-btl-chris-barr-recomends/
33,109,unhelpful,c4-6153-117825,0,1,10.354398727416992,0.16967079,0.8303292,http://intjcancermanag.com/en/articles/8370.html
34,109,unhelpful,c4-4524-061906,0,1,10.35260009765625,0.45871708,0.54128295,https://universityhealthnews.com/topics/nutrition-topics/antioxidant-mineral-selenium-protects-joints-prostate-could-it-do-more/
35,109,unhelpful,c4-0950-045103,0,1,10.34850025177002,0.119725876,0.8802742,http://www.bioidenticalhormones101.com/Selenium_Essential.html
36,109,unhelpful,c4-3327-086812,0,1,10.347700119018556,0.38175258,0.6182474,http://www.foundhealth.com/selenium/overview
37,109,unhelpful,c4-3502-070037,0,1,10.347399711608888,0.0083010215,0.991699,http://breastcancerchoices.org/selenium.html
38,109,unhelpful,c4-3196-013215,0,0,10.343099594116213,0.9127364,0.08726356,https://kendallprimarycare.com/hl/?/21866/Selenium
39,109,unhelpful,c4-4862-136753,0,0,10.343098640441896,0.9127364,0.08726356,https://kendallprimarycare.com/hl/?/21866/selenium
40,109,unhelpful,c4-1735-044846,0,1,10.342300415039062,0.006524561,0.9934755,https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/article/selenium-in-cancer-prevention-a-review-of-the-evidence-and-mechanism-of-action/4513FC73B7861A08AF6E98355715BC5D
41,109,unhelpful,c4-3222-084393,0,1,10.34160041809082,0.012403629,0.9875964,http://www.orthomolecular.org/library/jom/1998/articles/1998-v13n01-p008.shtml
42,109,unhelpful,c4-5292-068571,0,1,10.340800285339355,0.0124778375,0.9875222,http://americannutritionassociation.org/newsletter/what-selenium
43,109,unhelpful,c4-0684-101335,0,1,10.336899757385254,0.23144089,0.7685591,http://drpasswater.com/nutrition_library/Selenium_Cancer_July.html
44,109,unhelpful,c4-6755-087591,0,1,10.335599899291992,0.048454937,0.95154506,https://www.digitalnaturopath.com/treatments/selenium/
45,109,unhelpful,c4-3923-033603,0,1,10.334400177001951,0.004204753,0.99579525,http://next-level-nutrition.com/?p=16135
46,109,unhelpful,c4-3312-133877,0,1,10.331199645996094,0.013126941,0.9868731,https://www.life-saving-naturalcures-and-naturalremedies.com/natural-cures-for-prostate-cancer-selenium.html
47,109,unhelpful,c4-4348-141493,0,1,10.32859992980957,0.04039261,0.9596074,http://www.vitalraadet.dk/en/latest-news-on-selenium/
48,109,unhelpful,c4-4057-099968,0,1,10.32759952545166,0.024341194,0.9756588,https://chiro.org/nutrition/ABSTRACTS/Selenium_Biochemistry.shtml
49,109,unhelpful,c4-2862-109540,0,1,10.325300216674805,0.011252143,0.98874784,http://new.drgeo.com/seleno-excell-an-exceptional-form-of-selenium/
50,109,unhelpful,c4-1698-119266,0,1,10.323200225830078,0.022964125,0.9770358,https://jywiris.urgenzaspurghi.com/selenium-and-cancer-therapy-1880ph.html
51,109,unhelpful,c4-1971-024041,0,1,10.322799682617188,0.029909955,0.97009003,https://www.emaxhealth.com/56
52,109,unhelpful,c4-5711-127649,0,1,10.32260036468506,0.23219447,0.7678055,http://drgeo.com/selenium-prostate-cancer-time-to-un-select/
53,109,unhelpful,c4-0369-131490,0,1,10.322199821472168,0.019318188,0.9806818,http://www.quantumday.com/2014/02/selenium-and-vitamin-e-increses-risk-of.html
54,109,unhelpful,c4-3102-029559,0,0,10.320300102233888,0.82898164,0.17101829,https://www.emaxhealth.com/11402/selenium-and-vitamin-e-supplements-may-somtimes-increase-risk-prostate-cancer
55,109,unhelpful,c4-6958-128187,0,1,10.32009983062744,0.028100474,0.97189957,http://40dayfruitfast.com/product/cell2oh-selenium/
56,109,unhelpful,c4-2609-078356,0,1,10.31980037689209,0.022766866,0.9772331,http://40dayfruitfast.com/product/cell2oh-selenium-100-plant-based-six-pack/
57,109,unhelpful,c4-6540-077084,0,1,10.314900398254396,0.01240554,0.9875945,http://www.healthy-diet-healthy-you.com/Selenium_Benefits.html
58,109,unhelpful,c4-6546-098371,0,1,10.312899589538574,0.11844301,0.881557,https://endalldisease.com/selenium-a-fierce-anti-cancer-supplement-that-big-pharma-doesnt-want-you-to-know-about/
59,109,unhelpful,c4-0285-044943,0,1,10.312898635864258,0.36033836,0.63966167,https://www.webmd.com/vitamins/ai/ingredientmono-1003/selenium
60,109,unhelpful,c4-3070-015453,0,1,10.31289768218994,0.05457725,0.9454227,https://cf.examinecdn.com/supplements/selenium/
61,109,unhelpful,c4-4413-094931,0,1,10.312896728515623,0.05457725,0.9454227,https://examine.com/supplements/selenium/
62,109,unhelpful,c4-2818-136016,0,0,10.309700012207031,0.72911537,0.27088463,https://selfhacked.com/blog/health-benefits-selenium/
63,109,unhelpful,c4-1158-106659,0,0,10.30799961090088,0.95268166,0.047318365,https://www.everydayhealth.com/esophageal-cancer/does-selenium-prevent-esophageal-cancer.aspx
64,109,unhelpful,c4-2938-066344,0,0,10.30739974975586,0.94138074,0.058619212,https://lpi.oregonstate.edu/mic/minerals/selenium
65,109,unhelpful,c4-7119-074009,0,0,10.306500434875488,0.7965179,0.20348206,https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-11-431
66,109,unhelpful,c4-1580-055019,0,0,10.305999755859377,0.94217974,0.05782022,https://coloncancernewstoday.com/2016/11/01/selenium-does-not-prevent-colon-cancer-but-does-increase-risk-type-2-diabetes/
67,109,unhelpful,c4-4602-045745,0,1,10.303600311279297,0.03974031,0.96025974,https://www.purevitality.co.nz/blogs/news/top-ways-selenium-help-live-longer-feel-better
68,109,unhelpful,c4-0565-106839,0,1,10.29699993133545,0.039170235,0.9608298,http://seniorprotection.com/HealthTips/SELECTTrial.aspx
69,109,unhelpful,c4-1340-096405,0,1,10.29520034790039,0.014165539,0.9858344,https://cancersolutions.news/2018-12-28-halve-your-chances-of-dying-from-cancer-by-supplementing-with-selenium.html
70,109,unhelpful,c4-6911-009650,0,1,10.2923002243042,0.03131837,0.9686817,http://www.doctorsaredangerous.com/articles/moongoddess.htm
71,109,unhelpful,c4-1706-105013,0,1,10.289899826049805,0.085074365,0.91492563,https://www.cancerdefeated.com/natural-cancer-cure-charged-with-causing-cancer/1776/
72,109,unhelpful,c4-5482-110108,0,1,10.28730010986328,0.027302178,0.9726978,https://articles.mercola.com/sites/articles/archive/2016/04/25/selenium-disease-prevention-benefits.aspx
73,109,unhelpful,c4-0638-144263,0,0,10.28660011291504,0.79789376,0.20210627,https://stdavids.com/hl/?/21866/Selenium
74,109,unhelpful,c4-4972-114148,0,0,10.286599159240724,0.79789376,0.20210627,https://stdavids.com/hl/?/21866/selenium
75,109,unhelpful,c4-7154-047126,0,1,10.285900115966797,0.006143333,0.9938566,http://www.onlinecancerguide.com/bladder-cancer/benefits-of-selenium-to-prevent-bladder-cancer-symptoms/
76,109,unhelpful,c4-2442-091361,0,1,10.283100128173828,0.09851326,0.9014867,http://www.stayhealthylasvegas.com/ns/DisplayMonograph.asp?storeID=B61E453C98424C14B3938AD007ECA762&DocID=bottomline-selenium
77,109,unhelpful,c4-2822-001571,0,1,10.283099174499512,0.11689828,0.8831017,http://www.lakeshorenatural.com/ns/DisplayMonograph.asp?storeID=B75B2480472D4A75904E2247FDB32683&DocID=bottomline-selenium
78,109,unhelpful,c4-2895-074182,0,1,10.283098220825195,0.09851326,0.9014867,http://www.mangosmarket.com/ns/DisplayMonograph.asp?storeID=D9339NK282S92NV700AKHLBD3LHF7NV2&DocID=bottomline-selenium
