,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,5,helpful,c4-4135-021102,0,1,11.863100051879885,0.4427038,0.5572962,https://www.journalofchinesemedicine.com/news/headache-migraine/
1,5,helpful,c4-5595-124944,0,1,11.821900367736816,0.03327414,0.9667259,http://moreinfo.info/index.php/2019/01/21/accupuncture-for-migraine-acupuncture-for-migraines-using-acupuncture-for-migraines/
2,5,helpful,c4-3736-057934,0,1,11.810400009155272,0.011356793,0.9886432,https://cityacupuncture.clinic/secrets-about-migraines/
3,5,helpful,c4-1289-063025,0,1,11.79580020904541,0.005854849,0.99414515,https://www.atcm.co.uk/research-columnresearch-for-specific-conditionstreatment-of-acupuncture-with-migraine
4,5,helpful,c4-5430-099590,0,1,11.783300399780272,0.008682075,0.991318,https://www.coburgchinesemedicine.com.au/acupuncture-for-migraine-and-headache
5,5,helpful,c4-3584-100031,0,1,11.751999855041504,0.011142733,0.9888573,https://www.verywellhealth.com/acupuncture-for-migraine-88297
6,5,helpful,c4-4389-005307,0,1,11.741299629211426,0.018082052,0.981918,https://www.migrainetrust.org/living-with-migraine/treatments/acupuncture/
7,5,helpful,c4-6112-025831,0,1,11.735600471496582,0.014347223,0.9856528,https://www.affinityacupuncture.com/new-blog/2016/7/5/research-shows-acupuncture-prevents-and-clears-migraines
8,5,helpful,c4-4945-043378,0,1,11.730799674987791,0.023225997,0.976774,https://www.healthcmi.com/Acupuncture-Continuing-Education-News/1735-acupuncture-reduces-migraine-frequency-intensity-and-duration
9,5,helpful,c4-4153-078250,0,1,11.73040008544922,0.035961673,0.96403825,https://www.balancewithinyou.com/tag/acupuncture-for-migraines/
10,5,helpful,c4-4179-010820,0,1,11.726900100708008,0.010623054,0.989377,http://oleandis.com/migraine/acupuncture-for-migraines.php
11,5,helpful,c4-6179-127539,0,1,11.720100402832031,0.07020644,0.9297936,https://www.balancewithinyou.com/tag/acupuncture-for-headaches/
12,5,helpful,c4-5306-064766,0,1,11.718000411987305,0.003925571,0.99607444,https://metrodetroitacupuncture.com/migraine-treatment/
13,5,helpful,c4-4842-090906,0,1,11.71660041809082,0.0043566073,0.9956434,https://www.dc-acupuncture.com/physical-health/how-acupuncture-works-for-migraines
14,5,helpful,c4-6737-050378,0,1,11.715800285339355,0.015545588,0.9844544,https://www.acupuncture-tuina-courses.co.uk/acupuncture-for-migraines/
15,5,helpful,c4-4307-066924,0,1,11.715100288391112,0.005665283,0.9943347,https://www.healthcmi.com/Acupuncture-Continuing-Education-News/1407-acupuncture-migraine-remedy-found
16,5,helpful,c4-3352-041170,0,1,11.710800170898438,0.022878945,0.9771211,http://kerryacupuncture.com/acupuncture/acupuncture-for-migraine/
17,5,helpful,c4-6170-075127,0,1,11.71049976348877,0.0038547465,0.99614525,https://www.dc-acupuncture.com/physical-health/migraine-case-studies
18,5,helpful,c4-2972-039167,0,1,11.708399772644045,0.024707627,0.9752924,http://santehnika-persey.ru/piercings/daith-piercing-for-migraines-headache-tragus-anxiety-relief-reviews/
19,5,helpful,c4-3524-081850,0,1,11.704700469970703,0.0057679093,0.9942321,http://www.acupuncturebaltimore.com/acupuncture-for-migraines-a-womans-experience/
