,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,37,helpful,c4-6885-075551,0,1,13.450799942016602,0.001609142,0.9983909,https://howtogetridofhemorrhoidstips.com/natural-laxatives-for-adults-helpful-relieve-constipation-hemorrhoids/
1,37,helpful,c4-1048-052225,0,1,13.399999618530272,0.035323013,0.964677,https://howtogetridofhemorrhoidstips.com/natural-laxative-foods-drinks/
2,37,helpful,c4-4717-056571,0,1,13.369799613952637,0.0051420084,0.994858,https://howtogetridofhemorrhoidstips.com/miralax-laxatives-best-laxative-brand-for-fast-results/
3,37,helpful,c4-0905-097683,0,1,13.31369972229004,0.012107581,0.9878924,https://howtogetridofhemorrhoidstips.com/using-laxative-diet-for-constipation-and-hemorrhoids/
4,37,helpful,c4-0028-015739,0,1,13.30780029296875,0.40909418,0.5909057,http://curehemorrhoidspiles.com/category/hemorrhoids/page/2/
5,37,helpful,c4-7129-142912,0,1,13.30210018157959,0.18481222,0.81518775,http://curehemorrhoidspiles.com/category/constipation/page/2/
6,37,helpful,c4-1973-067466,0,1,13.264699935913086,0.012256888,0.98774314,https://howtogetridofhemorrhoidstips.com/miralax-laxatives-best-laxative-brand-for-fast-results/miralax-laxatives-best-laxative-brand-for-fast-results/
7,37,helpful,c4-4987-023222,0,1,13.213700294494627,0.047155853,0.9528441,https://howtogetridofhemorrhoidstips.com/how-to-prevent-hemorrhoids/?filter_by=random_posts
8,37,helpful,c4-5529-116255,0,0,13.173199653625488,0.88521034,0.11478972,http://freehemorrhoids.com/8-foods-to-avoid-with-hemorrhoids/
9,37,helpful,c4-3120-118024,0,1,13.17300033569336,0.021732716,0.9782673,https://howtogetridofhemorrhoidstips.com/how-to-prevent-hemorrhoids/?filter_by=popular
10,37,helpful,c4-6677-017135,0,0,13.15659999847412,0.89675975,0.10324028,http://curehemorrhoidspiles.com/best-laxatives-for-weight-loss/
11,37,helpful,c4-5652-076445,0,1,13.153900146484377,0.066646434,0.9333536,https://www.laxativedependency.com/does-laxative-abuse-causes-hemorrhoid/
12,37,helpful,c4-5535-103756,0,1,13.125100135803224,0.0076008537,0.99239916,http://curehemorrhoidspiles.com/best-laxative-for-constipation/
13,37,helpful,c4-3640-027567,0,1,13.09980010986328,0.08360296,0.91639704,http://curehemorrhoidspiles.com/category/stool-softerners/page/2/
14,37,helpful,c4-4583-050266,0,1,13.054400444030762,0.03668682,0.96331316,https://drpauls.org/hemorrhoids/
