,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,47,unhelpful,c4-0981-020132,0,1,10.66230010986328,0.012573647,0.9874263,https://insolesclarity.com/insoles-back-pain/
1,47,unhelpful,c4-4242-104736,0,1,10.571700096130373,0.10586859,0.8941314,https://www.mass4d.com/blogs/articles/is-there-a-link-between-insoles-and-back-pain
2,47,unhelpful,c4-4514-033788,0,1,10.55239963531494,0.017988628,0.9820113,https://insolesclarity.com/best-insoles-hip-pain/
3,47,unhelpful,c4-1191-025610,0,1,10.546199798583984,0.012973573,0.9870264,https://relieveneckandbackpain.com/best-shoe-inserts-for-standing-all-day-with-lower-back-pain
4,47,unhelpful,c4-6375-077300,0,1,10.53660011291504,0.008624639,0.9913754,http://www.produkte-test.net/healthprodukte/mindinsole-english/
5,47,unhelpful,c4-3899-103223,0,1,10.530699729919434,0.01754716,0.98245287,https://alignfootwear.eu/how-does-it-work/
6,47,unhelpful,c4-2935-127356,0,1,10.530500411987305,0.037833117,0.9621669,https://alignfootwear.fi/how-does-it-work/
7,47,unhelpful,c4-6376-006825,0,1,10.47719955444336,0.010386526,0.9896135,http://posturedynamics.com/Do-ProKinetics-help-for_ep_45.html
8,47,unhelpful,c4-0094-093379,0,1,10.458399772644045,0.037297,0.962703,https://drhonow.com/en_ca/anti-pressure-insoles/
9,47,unhelpful,c4-4726-081302,0,1,10.452500343322754,0.025279762,0.97472024,https://nuovahealth.co.uk/
10,47,unhelpful,c4-5493-038309,0,1,10.449299812316896,0.029622678,0.9703773,https://nuovahealth.co.uk/category/orthotic-arch-supports/
11,47,unhelpful,c4-1409-070991,0,1,10.446599960327148,0.025555663,0.97444427,https://www.protalus.com/
12,47,unhelpful,c4-6103-030716,0,1,10.446399688720703,0.013515546,0.98648447,http://www.mybestinsoles.com/insoles-for-plantar-fasciitis/
13,47,unhelpful,c4-6817-066963,0,1,10.446000099182127,0.043099303,0.9569007,https://www.shoeinsoles.co.uk/insoles-for-fallen-arches.html
14,47,unhelpful,c4-6455-132289,0,1,10.445300102233888,0.03818037,0.96181965,https://www.shoeinsoles.co.uk/insoles-for-collapsed-arches.html
15,47,unhelpful,c4-5149-043440,0,1,10.44509983062744,0.25164714,0.7483529,https://www.mass-4d.com/blogs/articles/why-do-i-have-low-back-pain
16,47,unhelpful,c4-6554-089142,0,1,10.44480037689209,0.027215574,0.9727844,https://drhonow.com/en_us/anti-pressure-insoles/
17,47,unhelpful,c4-5324-103712,0,1,10.43809986114502,0.071291864,0.92870814,https://www.doctorinsole.com/pages/foot-health-facts
18,47,unhelpful,c4-1331-001149,0,1,10.433199882507324,0.011804835,0.9881952,https://www.happyfeet.net/clinical-study-1/
19,47,unhelpful,c4-0998-052208,0,1,10.43220043182373,0.02246252,0.9775375,https://nuovahealth.co.uk/author/admin/page/5/
20,47,unhelpful,c4-6601-005382,0,1,10.431599617004396,0.0070054037,0.9929946,https://nuovahealth.co.uk/product-category/orthotic-insoles/
21,47,unhelpful,c4-1622-084512,0,1,10.426799774169922,0.054549787,0.9454502,https://nuovahealth.co.uk/2013/04/
22,47,unhelpful,c4-4551-056658,0,1,10.42020034790039,0.027546728,0.97245336,https://www.orthofeet.com/collections/insoles/products/womens-biofit-soft-bftw-pink-insoles
23,47,unhelpful,c4-0239-094011,0,1,10.416500091552734,0.052611545,0.9473884,https://www.footcaredepot.com/mens-14-16-amazing-insole-massage-shoe-insert/
24,47,unhelpful,c4-4152-090261,0,1,10.416099548339844,0.300716,0.699284,https://www.mass4d.com/blogs/articles/how-back-pain-and-calf-tightness-are-linked
25,47,unhelpful,c4-6256-054935,0,1,10.414199829101562,0.019400233,0.9805997,http://fully-fashioned.com/acat/insoles
26,47,unhelpful,c4-3498-007411,0,1,10.411399841308594,0.022646816,0.9773532,https://www.drscholls.com/products/product-by-type/insoles-inserts-orthotics/
27,47,unhelpful,c4-5942-135809,0,1,10.411100387573242,0.0534825,0.9465175,https://www.shoeinsoles.co.uk/blog/best-insoles-for-knee-pain.html
28,47,unhelpful,c4-3033-017981,0,0,10.409099578857422,0.69037974,0.3096203,https://www.bestinsoles.com/Best-Insoles-for-Lower-Back-Pain_b_67.html
29,47,unhelpful,c4-3948-024601,0,1,10.4089994430542,0.05387877,0.9461212,https://www.vivehealth.com/collections/foot-care/products/insoles
30,47,unhelpful,c4-1950-051519,0,1,10.408599853515623,0.049108807,0.9508912,https://nuovahealth.co.uk/sitemap/
31,47,unhelpful,c4-3911-014014,0,1,10.40779972076416,0.020247946,0.97975206,https://www.shoeinsoles.co.uk/insoles-for-ball-of-foot-pain.html
32,47,unhelpful,c4-1610-022707,0,1,10.407299995422363,0.028009973,0.97199,https://www.comfywalk.com/
33,47,unhelpful,c4-6125-063041,0,1,10.407099723815918,0.025462177,0.9745378,https://nuovahealth.co.uk/2013/05/
34,47,unhelpful,c4-0353-060559,0,1,10.406299591064451,0.074530005,0.92547,https://www.shoeinsoles.co.uk/insoles-for-high-arches.html
35,47,unhelpful,c4-2925-067630,0,1,10.405599594116213,0.07785548,0.9221445,https://www.drscholls.com/sitemap/
36,47,unhelpful,c4-6365-122885,0,1,10.404999732971191,0.019705424,0.9802946,https://www.vivehealth.com/collections/foot-care/products/arch-heel-inserts
37,47,unhelpful,c4-5586-056756,0,1,10.402799606323242,0.15562078,0.84437925,http://viphonecase.xyz/Acupressure-Magnetic-Insoles-Blouses-Acupressure-Acupressure-points.html
38,47,unhelpful,c4-0176-069352,0,1,10.402299880981444,0.036104597,0.9638954,http://painreliefnomed.com/five-of-the-best-insoles-for-flat-feet/
39,47,unhelpful,c4-0679-047557,0,1,10.401200294494627,0.024316726,0.97568333,https://www.footcaredepot.com/amazing-insoles-liquid-orthotic-massaging-shoe-insole/?revpage=2
40,47,unhelpful,c4-5011-033482,0,1,10.400099754333496,0.02380211,0.9761979,https://www.vivehealth.com/collections/foot-care/products/arch-support-shoe-inserts
41,47,unhelpful,c4-5104-049997,0,1,10.399299621582031,0.030044438,0.9699555,http://www.mybestinsoles.com/insoles-for-flat-feet/
42,47,unhelpful,c4-5371-118980,0,1,10.399100303649902,0.031044671,0.96895534,https://footreviver.com/product-category/shoe-insoles/
43,47,unhelpful,c4-1618-018157,0,1,10.398300170898438,0.05251572,0.94748425,https://www.shoeinsoles.co.uk/insoles-for-arch-pain.html
44,47,unhelpful,c4-2710-085154,0,1,10.39829921722412,0.01643835,0.9835616,https://nuovahealth.co.uk/blog/page/4/
45,47,unhelpful,c4-2949-023153,0,1,10.398298263549805,0.013959327,0.9860407,https://nuovahealth.co.uk/author/admin/page/4/
46,47,unhelpful,c4-2410-032213,0,1,10.39459991455078,0.05391969,0.94608027,https://www.footcaredepot.com/mens-11-5-13-amazing-insoles-massaging-shoe-insole/
47,47,unhelpful,c4-6975-008146,0,1,10.394598960876465,0.05391969,0.94608027,https://www.footcaredepot.com/mens-9-5-11-amazing-insoles-massaging-shoe-insole/
