,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,42,unhelpful,c4-1788-089287,0,0,12.51389980316162,0.9941732,0.005826812,https://nationaleczema.org/search-bacterial-balance/
1,42,unhelpful,c4-1666-047868,0,1,12.498700141906738,0.011379768,0.9886203,https://www.healthline.com/health/skin-disorders/probiotics-for-eczema
2,42,unhelpful,c4-6519-061402,0,1,12.491999626159668,0.021809617,0.9781904,https://www.medicalnewstoday.com/articles/318946.php
3,42,unhelpful,c4-3100-062791,0,1,12.464799880981444,0.0007788909,0.9992211,https://ahavenfromeczema.com/2018/01/17/supplements-mom-baby/
4,42,unhelpful,c4-5276-141682,0,1,12.44760036468506,0.0005577605,0.9994423,http://eczemafree.org/56/probiotics-and-eczema-how-the-bacteria-living-in-your-gut-can-help-improve-your-eczema/
5,42,unhelpful,c4-2646-015704,0,1,12.423800468444824,0.0011411732,0.9988588,http://probiotics101.probacto.com/how-probiotics-can-help-with-eczema/
6,42,unhelpful,c4-2250-005747,0,1,12.423399925231934,0.021375753,0.97862417,http://wellgevity.ca/probiotics-in-preventing-food-allergy-and-eczema/
7,42,unhelpful,c4-2598-046194,0,1,12.39579963684082,0.0005907977,0.9994092,https://www.adrescuewear.com/blog/improve-eczema-with-probiotics-and-yogurt/
8,42,unhelpful,c4-5566-000723,0,1,12.389300346374512,0.0011703272,0.99882966,http://www.faulding.com.au/your-health/eczema-and-your-baby/
9,42,unhelpful,c4-2933-050184,0,1,12.384300231933594,0.04436096,0.955639,http://eczemafree.org/106/is-your-child-really-getting-the-probiotics-to-fight-eczema/
10,42,unhelpful,c4-1775-090824,0,1,12.34220027923584,0.002391525,0.9976084,http://www.weightlesstreasure.com/can-probiotics-reduce-eczema
11,42,unhelpful,c4-5522-078611,0,1,12.333999633789062,0.004601838,0.9953982,https://www.ecologicinside.info/prevention-eczema
12,42,unhelpful,c4-4629-140446,0,1,12.331100463867188,0.034444235,0.96555585,https://itchybabyco.com.au/tag/probiotics/
13,42,unhelpful,c4-1111-007485,0,1,12.32639980316162,0.002593006,0.997407,http://eczemaliving.com/probiotics-study-on-food-allergies/
14,42,unhelpful,c4-5776-025050,0,1,12.31700038909912,0.0036377145,0.99636227,https://www.learnskin.com/articles/probiotics-can-beneficial-bacteria-help-your-child-s-eczema
15,42,unhelpful,c4-4109-018665,0,1,12.315500259399414,0.015282325,0.98471767,http://wellgevity.ca/category/uncategorized/
16,42,unhelpful,c4-1338-039584,0,1,12.295499801635742,0.0011431811,0.9988568,https://skinsmatter.com/eczema_and_skin_conditions/eczema_treatments/research/index_eczema_t.html
17,42,unhelpful,c4-2667-079513,0,1,12.292799949645996,0.0071431785,0.99285686,https://www.disabled-world.com/medical/alternative/probiotics/probiotics-babies.php
18,42,unhelpful,c4-3667-041341,0,1,12.291299819946287,0.0009413775,0.99905866,https://ahavenfromeczema.com/2018/01/31/properly-apply-topical-probiotics-eczema/
19,42,unhelpful,c4-2304-008967,0,1,12.288299560546877,0.00037466487,0.9996253,https://ahavenfromeczema.com/2018/01/29/topical-probiotics-new-natural-remedy-eczema/
20,42,unhelpful,c4-6629-095120,0,1,12.287400245666504,0.0041166213,0.9958834,http://probiotics101.probacto.com/author/lara-swanson/
21,42,unhelpful,c4-5193-147931,0,1,12.286700248718262,0.0037072666,0.99629265,https://www.dermveda.com/articles/probiotics-can-beneficial-bacteria-help-your-childs-eczema
22,42,unhelpful,c4-3481-134948,0,1,12.274200439453123,0.0033407896,0.99665916,https://www.healthy.co.nz/product/3243-eczema-shield-powder.html
23,42,unhelpful,c4-1592-145478,0,1,12.268699645996094,0.001521794,0.99847823,http://www.healthnutsaustralia.com.au/ethical-nutrients-eczema-shield-powder-100g
