,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,37,unhelpful,c4-7107-096292,0,1,21.320199966430664,0.015301482,0.9846985,https://gutsandgrowth.com/tag/methotrexate/
1,37,unhelpful,c4-6136-085820,0,1,21.009199142456055,0.007535985,0.99246407,https://gutsandgrowth.com/tag/combination-therapy/
2,37,unhelpful,c4-5570-045543,0,1,20.888200759887695,0.02744341,0.9725566,https://ard.bmj.com/content/73/1/75?ijkey=c921f4ccaf6ff147f5ec3a0b724597a8ac279919&keytype2=tf_ipsecsha
3,37,unhelpful,c4-5606-076286,0,1,20.468000411987305,0.24392335,0.7560767,https://speciality.medicaldialogues.in/methotrexate-has-no-effect-on-remission-relapse-in-ulcerative-colitis/
4,37,unhelpful,c4-3213-091154,0,1,20.388200759887695,0.029212965,0.97078705,http://www.researchatlanta.org/2018/11/the-usage-of-thiopurines-in-inflammatory-bowel-disease-ibd-continues-to/
5,37,unhelpful,c4-6129-023485,0,1,19.946199417114254,0.0049435482,0.9950564,http://www.curehunter.com/public/keywordSummaryD003424.do
6,37,unhelpful,c4-5119-006383,0,1,19.879499435424805,0.3392644,0.6607356,https://bmcmusculoskeletdisord.biomedcentral.com/articles/10.1186/s12891-016-1213-6
7,37,unhelpful,c4-0978-121700,0,1,19.78210067749023,0.10590968,0.89409035,https://gutsandgrowth.com/tag/ulcerative-colitis/
8,37,unhelpful,c4-0071-075509,0,1,19.76490020751953,0.49427748,0.5057225,https://www.medpagetoday.com/rheumatology/arthritis/48445
9,37,unhelpful,c4-5903-087470,0,1,19.293100357055664,0.06833488,0.93166506,http://www.knowcancer.com/cancer-trials/NCT01005758/
10,37,unhelpful,c4-5051-107002,0,0,19.10300064086914,0.81472427,0.1852757,https://www.cochrane.org/CD000545/IBD_azathioprine-or-6-mercaptopurine-treatment-active-crohns-disease
11,37,unhelpful,c4-1751-114573,0,0,19.080299377441406,0.8063361,0.19366392,https://specialty.mims.com/inflammatory%20bowel%20disease/treatment
12,37,unhelpful,c4-2861-084460,0,1,19.003999710083008,0.18976453,0.8102355,"http://www.isrctn.com/ISRCTN18186313?q=&filters=conditionCategory:Musculoskeletal%20Diseases,recruitmentCountry:Spain,recruitmentCountry:Mexico&sort=&offset=2&totalResults=3&page=1&pageSize=10&searchType=basic-search"
13,37,unhelpful,c4-3957-102762,0,1,19.003997802734375,0.18976453,0.8102355,"http://www.isrctn.com/ISRCTN18186313?q=&filters=conditionCategory:Musculoskeletal%20Diseases,recruitmentCountry:Spain,recruitmentCountry:India&sort=&offset=1&totalResults=1&page=1&pageSize=10&searchType=basic-search"
14,37,unhelpful,c4-4501-121109,0,1,19.003997802734375,0.18976453,0.8102355,"http://www.isrctn.com/ISRCTN18186313?q=&filters=conditionCategory:Musculoskeletal%20Diseases,recruitmentCountry:Spain,recruitmentCountry:Finland&sort=&offset=3&totalResults=3&page=1&pageSize=10&searchType=basic-search"
15,37,unhelpful,c4-6041-091075,0,1,19.003995895385746,0.18976453,0.8102355,"http://www.isrctn.com/ISRCTN18186313?q=&filters=conditionCategory:Musculoskeletal%20Diseases,recruitmentCountry:Spain,recruitmentCountry:Poland&sort=&offset=7&totalResults=7&page=1&pageSize=10&searchType=basic-search"
16,37,unhelpful,c4-4649-051887,0,0,18.965200424194336,0.72783864,0.27216142,https://www.ihaveuc.com/methotrexate/
17,37,unhelpful,c4-6051-068939,0,1,18.94339942932129,0.11470305,0.88529694,"https://www.healthdirect.gov.au/medicines/brand/amt,3599011000036102/methoblastin"
18,37,unhelpful,c4-3615-143168,0,1,18.91360092163086,0.27432573,0.7256743,https://ard.bmj.com/content/66/1/34?ijkey=f9f5eaef8f90c9dd3c54cf30468748ececb2b730&keytype2=tf_ipsecsha
19,37,unhelpful,c4-4892-118202,0,1,18.85120010375977,0.0030300715,0.99697,http://ccfacra.org/?page_id=29
20,37,unhelpful,c4-3763-121317,0,1,18.8080997467041,0.05284153,0.9471584,https://ard.bmj.com/content/72/1/64.full
21,37,unhelpful,c4-5409-041102,0,1,18.80809783935547,0.14373,0.85626996,https://ard.bmj.com/content/72/1/64?ijkey=a97100dda7a36eef5967c4ced06d83b181666bfb&keytype2=tf_ipsecsha
22,37,unhelpful,c4-3538-146795,0,1,18.693099975585938,0.35113233,0.64886767,https://www.clinicalpainadvisor.com/home/decision-support-in-medicine/gastroenterology-hepatology/crohns-disease-2/
23,37,unhelpful,c4-4480-105152,0,0,18.693098068237305,0.6203259,0.37967402,https://www.renalandurologynews.com/home/decision-support-in-medicine/gastroenterology-hepatology/crohns-disease-2/
24,37,unhelpful,c4-1486-029933,0,0,18.678199768066406,0.99886215,0.0011378922,https://www.univadis.co.uk/viewarticle/crohn-s-disease-antibiotics-show-modest-benefit-in-cochrane-review-655040
25,37,unhelpful,c4-5252-082725,0,1,18.589399337768555,0.04018936,0.9598107,https://www.aafp.org/afp/2000/1201/p2506.html
26,37,unhelpful,c4-6793-071343,0,1,18.57410049438477,0.012128702,0.9878713,https://news.cancerconnect.com/leukemia/developments-in-the-treatment-of-lymphoblastic-leukemia-update-from-ash-2008-sZR_UMDlj0OM7alOrrTQsQ/
27,37,unhelpful,c4-2574-035605,0,1,18.559900283813477,0.021286082,0.9787139,https://ard.bmj.com/content/74/1/19.full
28,37,unhelpful,c4-3594-088857,0,1,18.54640007019043,0.031570185,0.96842986,http://www.e-guide.ecco-ibd.eu/interventions-therapeutic/aza-6mp
29,37,unhelpful,c4-5433-095579,0,1,18.50670051574707,0.08762446,0.91237557,http://www.curehunter.com/public/keywordSummaryD001168.do
30,37,unhelpful,c4-1115-044285,0,1,18.495399475097656,0.15826257,0.84173745,http://www.ibdwatch.org/most-recent/real-world-experience-with-tofacitinib-in-ibd-at-a-tertiary-center/
31,37,unhelpful,c4-4166-122032,0,1,18.47480010986328,0.059427105,0.940573,http://internetpdfarticles.com/s/salofalk.cms.net.cn1.html
32,37,unhelpful,c4-3814-094298,0,1,18.474599838256836,0.014386899,0.98561305,https://rmdopen.bmj.com/content/5/1/e000836
33,37,unhelpful,c4-2358-128990,0,1,18.444299697875977,0.0035530003,0.996447,http://www.jewishdigest.org/crohns-colitis/drugs-used-in-ibd/immunosuppressants/
34,37,unhelpful,c4-1970-118650,0,1,18.417699813842773,0.028765492,0.97123456,http://pdfdrug.com/i/ijpmr.com1.html
35,37,unhelpful,c4-3886-130068,0,0,18.410200119018555,0.8182907,0.18170932,https://www.lecturio.com/magazine/juvenile-idiopathic-arthritis/
36,37,unhelpful,c4-7094-096230,0,0,18.35379981994629,0.92180985,0.07819013,http://memorize.com/cc-may-2018-sarcoidosis/echoecho
37,37,unhelpful,c4-5288-031878,0,1,18.343000411987305,0.05582523,0.9441748,https://bmcresnotes.biomedcentral.com/articles/10.1186/s13104-015-0993-3
38,37,unhelpful,c4-6026-146357,0,1,18.325199127197266,0.14041682,0.8595832,http://www.ibdwatch.org/most-recent/role-of-fecal-microbiota-transplantation-for-maintenance-of-remission-in-patients-with-ulcerative-colitis-a-pilot-study/
39,37,unhelpful,c4-4568-119085,0,1,18.28610038757324,0.03667851,0.96332145,http://allianceforcryo.org/cryoglobulinemia/medications-used-to-treat-cryo/
40,37,unhelpful,c4-3443-004815,0,1,18.267200469970703,0.013819993,0.98618,https://bmcresnotes.biomedcentral.com/articles/10.1186/1756-0500-7-316
41,37,unhelpful,c4-5535-037906,0,1,18.247900009155273,0.34394595,0.656054,http://www.ibdwatch.org/most-recent/effect-of-fecal-microbiota-transplantation-on-8-week-remission-in-patients-with-ulcerative-colitis-a-randomized-clinical-trial/
42,37,unhelpful,c4-1360-099677,0,0,18.239900588989254,0.80635655,0.19364344,https://rawarrior.com/remaining-pain-rheumatoid-arthritis/
43,37,unhelpful,c4-6141-033999,0,0,18.194700241088867,0.9547565,0.04524347,http://medref.ca/Gastroenterology/IBD
44,37,unhelpful,c4-4150-105025,0,1,18.19300079345703,0.00918344,0.9908166,http://www.mentoringinibd.com/mode-of-mtx-delivery-matters-in-paediatric-cd/
45,37,unhelpful,c4-2836-032911,0,0,18.1781005859375,0.88913435,0.11086565,https://rawarrior.com/is-prednisone-over-prescribed/
46,37,unhelpful,c4-0065-088488,0,1,18.14419937133789,0.27079275,0.7292073,http://www.ibdwatch.org/most-recent/intensified-infliximab-induction-is-associated-with-improved-response-and-decreased-colectomy-in-steroid-refractory-paediatric-ulcerative-colitis/
47,37,unhelpful,c4-3195-110776,0,1,18.124799728393555,0.13591787,0.86408216,http://www.gastroenterology-digital.com/gastroenterology/2013vol14pt4?pg=17
48,37,unhelpful,c4-3221-030318,0,0,18.12019920349121,0.92552,0.07448001,https://www.cancer.org/cancer/leukemia-in-children/treating/children-with-all.html
49,37,unhelpful,c4-5854-050360,0,0,18.11210060119629,0.8910064,0.10899356,https://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-10-59
50,37,unhelpful,c4-5247-063922,0,1,18.09119987487793,0.2704412,0.72955877,https://www.endocrinologyadvisor.com/home/decision-support-in-medicine/dermatology/reticulohistiocytosis-multicentric/
51,37,unhelpful,c4-5972-082895,0,0,18.091197967529297,0.8029072,0.19709273,https://www.neurologyadvisor.com/decision-support-in-medicine/dermatology/reticulohistiocytosis-multicentric/
52,37,unhelpful,c4-6744-139398,0,0,18.091197967529297,0.73214585,0.26785418,https://www.clinicaladvisor.com/home/dermatology/reticulohistiocytosis-multicentric/
53,37,unhelpful,c4-4426-056793,0,1,18.077899932861328,0.2363223,0.7636777,https://www.wjgnet.com/1007-9327/full/v25/i9/1142.htm
54,37,unhelpful,c4-1304-092258,0,1,18.07320022583008,0.06273926,0.9372607,http://www.wegenersdisease.co.uk/how-to-treat-wegeners-disease
55,37,unhelpful,c4-5603-050492,0,1,18.069000244140625,0.04553073,0.95446926,https://www.rxmed.com/b.main/b2.pharmaceutical/b2.1.monographs/cps-_monographs/CPS-_(General_Monographs-_M)/METHOTREXATE_SODIUM_INJECTION_USP.html
56,37,unhelpful,c4-3352-054919,0,1,18.061599731445312,0.020643398,0.9793565,https://studylib.net/doc/5598303/immunomodulators-and-biologics-in-ibd-speaker--maria-abreu
57,37,unhelpful,c4-5470-041413,0,0,18.048900604248047,0.96714383,0.032856163,https://rawarrior.com/ra-disease-in-the-news-vol-7-increased-atrial-fibrillation-risk-steroids-reduce-citrullination-self-performed-joint-counts/
58,37,unhelpful,c4-6221-051051,0,0,18.045499801635746,0.65131456,0.3486854,http://www.knowcancer.com/cancer-trials/NCT00004034/
59,37,unhelpful,c4-1495-065080,0,1,18.04129981994629,0.40208933,0.5979107,https://gut.bmj.com/content/56/9/1232
60,37,unhelpful,c4-3132-060587,0,0,18.00749969482422,0.77323127,0.22676875,https://arthritis-research.biomedcentral.com/articles/10.1186/ar1030
61,37,unhelpful,c4-6459-135277,0,0,18.001399993896484,0.7287283,0.27127168,http://pdfmedarticles.com/l/lfb.com.br1.html
62,37,unhelpful,c4-0126-108059,0,0,17.988000869750977,0.7226921,0.2773079,https://www.ptcommunity.com/journal/article/full/2016/1/60/american-college-rheumatology-2015-annual-meeting
63,37,unhelpful,c4-5807-044152,0,1,17.983699798583984,0.21674424,0.78325576,https://www.rrnursingschool.biz/liver-disease/refractory-disease-and-steroiddependent-disease.html
64,37,unhelpful,c4-2415-048102,0,1,17.934999465942383,0.057682984,0.942317,http://www.wegenersdisease.co.uk/blog/how-to-treat-wegeners-disease
65,37,unhelpful,c4-5045-098264,0,0,17.913400650024414,0.9837749,0.016225167,https://rheumatoidarthritis.net/living/reevaluating-remission/
66,37,unhelpful,c4-5757-082155,0,1,17.903600692749023,0.1535389,0.8464611,https://www.guidelinesinpractice.co.uk/musculoskeletal-and-joints-/people-need-to-learn-to-recognise-early-signs-of-rheumatoid-arthritis/348608.article
