,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,86,helpful,c4-4269-010499,0,1,26.947099685668945,0.0038320357,0.99616796,https://www.turmericforhealth.com/turmeric-benefits/turmeric-benefits-for-ulcerative-colitis
1,86,helpful,c4-5466-034149,0,1,26.40710067749023,0.0020141928,0.99798584,https://www.clinicaltrials.gov/ct2/show/NCT02683759?cond=curcumin&amp;rank=97
2,86,helpful,c4-4774-095852,0,1,26.338300704956055,0.0016248795,0.99837506,https://www.curcumall.com/blog/research/healthy-digestive-function/turmeric-and-inflammatory-bowel-disease/
3,86,helpful,c4-4047-003074,0,1,26.251399993896484,0.023753483,0.97624654,https://www.medicalnewstoday.com/articles/323338.php
4,86,helpful,c4-2750-122045,0,1,26.24810028076172,0.0030179408,0.99698204,https://www.clinicaltrials.gov/ct2/show/NCT02683733?cond=curcumin&amp;rank=98
5,86,helpful,c4-5980-080899,0,1,26.136999130249023,0.004606722,0.9953933,https://www.positivhealth.com/blogs/news/benefits-of-turmeric-for-treating-ulcerative-colitis
6,86,helpful,c4-1974-017974,0,1,26.12430000305176,0.007410726,0.99258924,https://www.clinicaltrials.gov/ct2/show/NCT03122613?cond=curcumin&amp;rank=81
7,86,helpful,c4-5995-117387,0,1,25.765199661254883,0.0068791006,0.99312085,https://commonwealthspecialists.com/hl/?/2010815027/Ulcerative-Colitis
8,86,helpful,c4-6961-129249,0,1,25.76519775390625,0.007648932,0.9923511,https://humblekingwoodendoscopy.com/hl/?/2010815027/Ulcerative-Colitis
9,86,helpful,c4-0306-078047,0,1,25.715599060058594,0.0068167546,0.9931832,http://www.boswellia.org/blog/klinische-studien/chronisch-entzundliche-darmerkrankungen/
10,86,helpful,c4-0599-042584,0,1,25.71559715270996,0.0068167546,0.9931832,http://www.boswellia.org/blog/klinische-studien/chronisch-entzundliche-darmerkrankungen/?lang=en
11,86,helpful,c4-6830-139531,0,1,25.68549919128418,0.0025895503,0.9974105,https://www.clinicaltrials.gov/ct2/show/NCT01320436?cond=curcumin&amp;rank=19
12,86,helpful,c4-1816-131534,0,1,25.638099670410156,0.082743436,0.91725653,https://guthack.com/supplements/overview/supplements-for-ibs-and-ibd-is-there-any-evidence/
13,86,helpful,c4-2619-146782,0,1,25.628599166870117,0.005736471,0.99426347,https://augustahealthspecialists.com/hl/?/2010815027/Ulcerative-Colitis
14,86,helpful,c4-4970-072273,0,1,25.598499298095703,0.0077505447,0.9922495,http://www.goldbamboo.com/relate-tl2732-tr6421.html
15,86,helpful,c4-3557-004692,0,1,25.579599380493164,0.006850428,0.9931496,https://www.healthcentral.com/article/ulcerative-colitis-theres-a-spice-for-that
16,86,helpful,c4-5289-040452,0,1,25.55299949645996,0.0034542554,0.99654573,https://www.clinicaltrials.gov/ct2/show/NCT02277223?cond=curcumin&amp;rank=50
17,86,helpful,c4-5699-059706,0,0,25.489099502563477,0.9993476,0.000652402,https://www.ncbi.nlm.nih.gov/pubmed/28533925
18,86,helpful,c4-7000-100722,0,1,25.41830062866211,0.23629296,0.763707,https://www.adventisthealthcare.com/health/library/topic/?id=hn-1282001
19,86,helpful,c4-6035-118611,0,1,25.37430000305176,0.01357994,0.9864201,https://www.healingwell.com/community/default.aspx?f=38&m=3467589
20,86,helpful,c4-1999-141984,0,1,25.264299392700195,0.012142583,0.98785746,https://www.foundationalmedicinereview.com/blog/exploring-natural-ulcerative-colitis-therapy-options/
21,86,helpful,c4-1947-139262,0,1,25.211999893188477,0.002280528,0.99771947,http://thecolonvitamin.com/curcumin-is-beneficial-for-ulcerative-colitis/
