,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,17,unhelpful,c4-6430-019084,0,1,16.516399383544922,0.4666043,0.53339565,http://painmuse.org/?p=4720
1,17,unhelpful,c4-2142-074126,0,1,16.324399948120117,0.4372979,0.5627021,http://anesthesiology.pubs.asahq.org/article.aspx?articleid=1948108
2,17,unhelpful,c4-5502-108777,0,1,16.228200912475586,0.017311798,0.98268825,https://www.winoverdepression.com/effect-of-depression-treatment-on-chronic-pain-outcomes/
3,17,unhelpful,c4-4478-001564,0,0,16.16659927368164,0.8290734,0.17092663,https://www.tripdatabase.com/top/lamotrigine
4,17,unhelpful,c4-4723-025522,0,1,16.090299606323242,0.010902878,0.9890971,https://n.neurology.org/content/56/2/184?ijkey=c86e362a36cf3151f71bdce51f29a5900c0432e5&keytype2=tf_ipsecsha
5,17,unhelpful,c4-0801-005146,0,1,16.056900024414062,0.48306176,0.5169383,https://www.aafp.org/afp/2005/0201/p483.html
6,17,unhelpful,c4-5515-138050,0,1,16.00309944152832,0.010345309,0.98965466,https://www.emedexpert.com/compare-meds/gabapentin.shtml
7,17,unhelpful,c4-2251-014908,0,0,15.898200035095217,0.88732415,0.11267582,https://trekk.ca/compendium_resources?compendium_id=2&tag_id=D012640
8,17,unhelpful,c4-2910-056854,0,1,15.768400192260742,0.058041796,0.94195825,https://www.drugs.com/answers/lamotrigine-suffer-chronic-back-pain-depression-2825350.html
9,17,unhelpful,c4-5765-014335,0,1,15.747900009155272,0.025782144,0.97421783,http://internetpdfarticles.com/p/painedu.org1.html
10,17,unhelpful,c4-0560-029731,0,0,15.656800270080566,0.88732415,0.11267582,https://trekk.ca/compendium_resources?compendium_id=2&tag_id=D004832
11,17,unhelpful,c4-7098-034344,0,0,15.562700271606444,0.88732415,0.11267582,https://trekk.ca/compendium_resources?compendium_id=2&tag_id=D005076
12,17,unhelpful,c4-5140-079591,0,1,15.456600189208984,0.010454287,0.98954576,https://www.clinicaltrials.gov/ct2/show/NCT00913107?term=CARBAMAZEPINE&amp;rank=37
13,17,unhelpful,c4-4051-083822,0,1,15.419500350952148,0.0026930019,0.99730694,https://www.aafp.org/afp/1999/0315/p1643.html
14,17,unhelpful,c4-3816-075161,0,0,15.377900123596191,0.88732415,0.11267582,https://trekk.ca/compendium_resources?compendium_id=2&tag_id=D004829
