,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,56,helpful,c4-2814-100455,0,1,23.988500595092773,0.06313588,0.9368641,http://www.trustdeeds.me.uk/hydrea-london-natural-bristle-body-brush/
1,56,helpful,c4-3382-061801,0,1,23.966299057006836,0.019763162,0.9802368,https://consensus.nih.gov/2008/sicklecellstatement.htm
2,56,helpful,c4-3521-128569,0,1,23.888900756835938,0.035985835,0.9640141,http://sickleoptions.org/en_US/video-library/
3,56,helpful,c4-3821-073483,0,1,23.85610008239746,0.20422679,0.7957732,http://www.cultureandlanguage.us/hydrea-500-uses.html
4,56,helpful,c4-2937-059953,0,1,23.832000732421875,0.014682366,0.98531765,http://www.mjhid.org/index.php/mjhid/article/view/2820
5,56,helpful,c4-3758-060458,0,1,23.810300827026367,0.023010878,0.9769891,https://scholars.duke.edu/display/meshD006918
6,56,helpful,c4-0897-134373,0,1,23.7731990814209,0.03619202,0.963808,http://business-foreclosure.com/hydrea-london-wooden-foot-file.htm
7,56,helpful,c4-4005-056388,0,1,23.7455997467041,0.022027262,0.97797275,https://www.joinclinicaltrials.com/category/by-medicine/hh/hydroxyurea/
8,56,helpful,c4-6771-124618,0,1,23.73080062866211,0.018190432,0.9818095,https://www.unboundmedicine.com/medline/citation/7677965/full_citation
9,56,helpful,c4-0369-109531,0,1,23.72480010986328,0.09432777,0.90567225,http://antiaginghgh-wrinkles.co.uk/hydrea-skin-side-effects/
10,56,helpful,c4-3990-106243,0,1,23.71220016479492,0.22498855,0.7750115,http://www.joshuaclarke.net/buy-hydrea-online/
11,56,helpful,c4-3541-005124,0,1,23.709999084472656,0.07230177,0.9276982,http://www.pizzanews.co.uk/hydroxyurea-in-sickle-cell-disease-pdf/
12,56,helpful,c4-5988-098548,0,1,23.700199127197266,0.009874064,0.9901259,https://www.paidresearchstudies.org/dir/category/by-medicine/hh/hydroxyurea/
13,56,helpful,c4-2915-008463,0,1,23.69860076904297,0.02308848,0.9769115,http://www.amsj.org/archives/6388
14,56,helpful,c4-5175-038631,0,1,23.651500701904297,0.009690476,0.99030954,http://sickle.bwh.harvard.edu/hyguid.html
15,56,helpful,c4-1531-119568,0,1,23.643199920654297,0.20497042,0.7950295,http://intune-media.co.uk/hydroxyurea-treatment-sickle-cell-anemia.php
16,56,helpful,c4-6554-053553,0,1,23.63290023803711,0.0014455897,0.9985544,https://www.sicklecellsociety.org/resource/hydroxyurea-children-sickle-cell/
17,56,helpful,c4-1230-017318,0,1,23.623199462890625,0.0020271915,0.9979728,https://eurekamag.com/research/011/997/011997593.php
18,56,helpful,c4-0686-105676,0,1,23.617799758911133,0.34366712,0.6563329,http://intune-media.co.uk/hydrea-for-sickle-cell-treatment.php
19,56,helpful,c4-1647-130184,0,1,23.611299514770508,0.0050734472,0.9949266,http://site1.media-plus.com.ua/index.php?option=com_k2&view=itemlist&task=user&id=749333
20,56,helpful,c4-5289-014486,0,1,23.58810043334961,0.06820718,0.9317928,http://business-foreclosure.com/hydrea-costo.htm
21,56,helpful,c4-4953-035170,0,1,23.575599670410156,0.06639111,0.93360883,http://www.weddingcarsforstars.co.uk/hydroxyurea-used-in-sickle-cell-disease.htm
22,56,helpful,c4-3787-024341,0,1,23.55940055847168,0.20225108,0.79774886,http://business-foreclosure.com/hydroxyurea-sickle-cell-patients.htm
23,56,helpful,c4-5695-085228,0,1,23.545400619506836,0.00482801,0.99517196,http://hippokratia.gr/index.php/archives/volume-18-2015/issue-2/1248-safety-and-efficacy-of-hydroxyurea-in-children-and-adolescents-with-sickle-beta-thalassemia-two-year-experience
24,56,helpful,c4-0165-117795,0,1,23.49959945678711,0.019902356,0.98009765,http://www.freeukvouchers.co.uk/hydrea-london---wooden-foot-file-with-natural-pumice.html
25,56,helpful,c4-4501-078176,0,0,23.4950008392334,0.79175436,0.20824568,https://eurekamag.com/research/047/045/047045846.php
26,56,helpful,c4-6802-038324,0,1,23.494699478149418,0.36834866,0.63165134,http://maza-grill.co.uk/hydrea-london-body-brush-review/
