,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
0,32,unhelpful,c4-2187-108633,0,0,10.070599555969238,0.95618224,0.043817688,https://www.acupuncture.org.uk/a-to-z-of-conditions/a-to-z-of-conditions/depression.html?print=1&amp;tmpl=component
1,32,unhelpful,c4-5967-053311,0,1,10.0625,0.109321244,0.8906787,http://heatonacupuncture.co.uk/category/depression/
2,32,unhelpful,c4-3558-126130,0,0,10.057499885559082,0.91543704,0.08456304,https://www.acupuncture.org.uk/a-to-z-of-conditions/a-to-z-of-conditions/depression.html
3,32,unhelpful,c4-4056-143616,0,1,10.056400299072266,0.020324595,0.9796754,https://www.winoverdepression.com/acupuncture-points-for-postnatal-depression/
4,32,unhelpful,c4-4545-074106,0,1,10.04419994354248,0.1342323,0.8657677,http://embracingdepression.org/acupuncture-for-depression/
5,32,unhelpful,c4-3367-132200,0,1,10.03719997406006,0.034279115,0.9657209,https://www.betterhelp.com/advice/depression/does-acupuncture-for-depression-actually-work/
6,32,unhelpful,c4-1839-059192,0,1,10.03339958190918,0.029417386,0.97058266,http://www.htdsmedical.com/tag/depression/
7,32,unhelpful,c4-3795-130028,0,1,10.032500267028809,0.007870286,0.99212974,http://depressivedisorder.blogspot.com/2010/01/acupuncture-depression-treatment.html
8,32,unhelpful,c4-5325-051373,0,1,10.027899742126465,0.037643634,0.9623563,http://cotatca.xyz/Acupressure-meridian-points-acupressure-for-depression-Depression.html
9,32,unhelpful,c4-3149-110630,0,1,10.026200294494627,0.014897398,0.98510265,https://depression.newlifeoutlook.com/acupuncture-depression/
10,32,unhelpful,c4-2316-129509,0,1,10.02299976348877,0.14247984,0.85752016,https://acupuncturepregnancy.com.au/acupuncture-versus-antidepressants-in-the-management-of-postpartum-depression-a-systematic-review-2/
11,32,unhelpful,c4-6102-120917,0,0,10.021499633789062,0.78926146,0.21073854,https://www.journalofchinesemedicine.com/news/psychological-emotional/
12,32,unhelpful,c4-6774-079512,0,1,10.01729965209961,0.07558757,0.92441237,https://journals.lww.com/greenjournal/Fulltext/2010/03000/Acupuncture_for_Depression_During_Pregnancy__A.7.aspx
13,32,unhelpful,c4-3924-117659,0,1,9.992300033569336,0.022400048,0.9775999,https://www.beyondchiropractic.ca/using-medical-acupuncture-to-treat-depression/
14,32,unhelpful,c4-3282-064577,0,1,9.990300178527832,0.007501398,0.9924986,https://www.miamiacupunctureclinic.com/conditions-and-disorders-we-treat/acupuncture-for-depression-miami/
15,32,unhelpful,c4-0182-005878,0,1,9.983799934387209,0.015263867,0.98473614,"http://laser-surgery-bangkok.com/index.php?acupuncture-for-depression,190"
16,32,unhelpful,c4-1728-019664,0,1,9.98379898071289,0.015263867,0.98473614,"http://laser-surgery-bangkok.com/?acupuncture-for-depression,190"
17,32,unhelpful,c4-2312-035085,0,1,9.981399536132812,0.019571645,0.9804284,https://www.acupuncturistaustin.com/acupuncture-for-depression-anxiety-austin/
18,32,unhelpful,c4-0366-002257,0,1,9.98110008239746,0.032407753,0.9675923,https://acupaintherapy.com/mental_stress.php
19,32,unhelpful,c4-3629-082163,0,1,9.979900360107422,0.010338915,0.9896611,http://www.acumedica.co.uk/acupuncture-for-depression.html
20,32,unhelpful,c4-1693-088205,0,1,9.977999687194824,0.01576432,0.98423564,http://www.goldbamboo.com/relate-tl2758-tr2567.html
21,32,unhelpful,c4-0419-057994,0,1,9.976499557495115,0.023075797,0.97692424,https://www.healthprofs.com/us/acupuncturists/depression/ny/flushing?topid=531207
22,32,unhelpful,c4-4714-107662,0,1,9.97439956665039,0.0129790325,0.9870209,http://denveracu123.com/denver-acupuncture-depression-treatment/
23,32,unhelpful,c4-1266-023135,0,1,9.972999572753906,0.019817658,0.9801823,https://www.atcm.co.uk/acupuncture-treatment-for-anxiety-and-depression
24,32,unhelpful,c4-4896-082056,0,1,9.972700119018556,0.012593592,0.98740643,https://seattleacupuncture.wordpress.com/tag/acupuncture-for-depression/
25,32,unhelpful,c4-4013-145806,0,1,9.971500396728516,0.04058113,0.9594189,https://www.healthprofs.com/us/acupuncturists/depression/11354?topid=531207
26,32,unhelpful,c4-6097-065918,0,1,9.971099853515623,0.01464852,0.98535156,https://riverpointacu.com/acupuncture-for-depression-anxiety-hudson/
27,32,unhelpful,c4-5290-091250,0,1,9.967599868774414,0.010455382,0.9895446,https://seattleacupuncture.wordpress.com/category/depression/
28,32,unhelpful,c4-1003-088779,0,1,9.967000007629396,0.014348719,0.98565125,https://www.healthsourceacupuncture.com/acupuncture-for-depression-anxiety-linwood/
29,32,unhelpful,c4-4726-022411,0,1,9.961999893188477,0.022645637,0.97735435,http://www.all4naturalhealth.com/acupuncture-and-depression.html
30,32,unhelpful,c4-0180-060273,0,1,9.961799621582031,0.11252602,0.88747394,https://www.healthprofs.com/us/acupuncturists/depression/oh/hilliard?topid=517432
31,32,unhelpful,c4-2899-083762,0,1,9.961099624633787,0.03564549,0.96435446,https://raleighacupunctureinc.com/acupuncture-makes-antidepressant-medications-work-better/
32,32,unhelpful,c4-1479-111336,0,1,9.95989990234375,0.010558681,0.9894413,http://boulderacupunctureandherbs.com/2017/01/acupuncture-breaking-cycle-pain-depression-seniors/
33,32,unhelpful,c4-0906-044076,0,1,9.956700325012209,0.012680922,0.98731905,https://seattleacupuncture.wordpress.com/tag/acupuncture-for-anxiety/
34,32,unhelpful,c4-6853-026569,0,1,9.95669937133789,0.014507493,0.9854925,https://seattleacupuncture.wordpress.com/tag/acupuncture-for-insomnia/
35,32,unhelpful,c4-2591-127174,0,1,9.956000328063965,0.008147165,0.9918528,http://www.patriciapilot.com/symptoms/acupuncture-depression-treatment/
36,32,unhelpful,c4-2380-061458,0,1,9.955699920654297,0.030602485,0.96939754,https://vitalis.co.nz/depression-during-pregnancy-and-acupuncture/
37,32,unhelpful,c4-4137-067123,0,1,9.95419979095459,0.008559865,0.9914402,https://www.overlandparkacupuncturist.com/acupuncture-depression-anxiety-overland-park/
38,32,unhelpful,c4-0866-027914,0,1,9.953700065612791,0.010107138,0.9898929,https://www.meridian-acupuncture-clinic.com/Acupuncture-for-the-Treatment-of-Depression.html
39,32,unhelpful,c4-5541-026845,0,0,9.95300006866455,0.54674125,0.45325878,https://www.symptoms-of-anxiety-depression.com/acupuncture-depression-anxiety.html
40,32,unhelpful,c4-2034-095385,0,1,9.952500343322754,0.025842266,0.97415775,https://www.healthprofs.com/us/acupuncturists/depression/43026?topid=517432
41,32,unhelpful,c4-4851-068792,0,1,9.951199531555176,0.011537781,0.98846215,https://seattleacupuncture.wordpress.com/category/insomnia/
42,32,unhelpful,c4-2447-030576,0,1,9.950900077819824,0.03461943,0.9653806,https://vitalis.co.nz/postnatal_depression
